Author,Work,Book,Chapter,Line,Greek,English
Pausanias,Description of Greece,2,31,4,"πλησίον δὲ τοῦ θεάτρου Λυκείας ναὸν Ἀρτέμιδοςἐποίησεν Ἱππόλυτος: ἐς δὲ τὴν ἐπίκλησιν οὐδὲν εἶχονπυθέσθαι παρὰ τῶν ἐξηγητῶν, ἀλλὰ ἢ λύκουςἐφαίνετό μοι τὴν Τροιζηνίαν λυμαινομένους ἐξελεῖν ὁἹππόλυτος ἢ Ἀμαζόσι, παρ᾽ ὧν τὰ πρὸς μητρὸς ἦν, ἐπίκλησις τῆς Ἀρτέμιδός ἐστιν αὕτη: εἴη δ᾽ ἂν ἔτι καὶἄλλο οὐ γινωσκόμενον ὑπὸ ἐμοῦ. τὸν δὲ ἔμπροσθεντοῦ ναοῦ λίθον, καλούμενον δὲ ἱερόν, εἶναι λέγουσινἐφ᾽ οὗ ποτε ἄνδρες Τροιζηνίων ἐννέα Ὀρέστηνἐκάθηραν ἐπὶ τῷ φόνῳ τῆς μητρός.","Near the theater a temple of Artemis Lycea (Wolfish) was made by Hippolytus. About this surname I could learn nothing from the local guides, but I gathered that either Hippolytus destroyed wolves that were ravaging the land of Troezen, or else that Lycea is a surname of Artemis among the Amazons, from whom he was descended through his mother. Perhaps there may be another explanation that I am unaware of. The stone in front of the temple, called the Sacred Stone, they say is that on which nine men of Troezen once purified Orestes from the stain of matricide."
Pausanias,Description of Greece,2,31,7,"κεῖνται δὲ ἐν στοᾷ τῆς ἀγορᾶς γυναῖκες λίθου καὶαὐταὶ καὶ οἱ παῖδες. εἰσὶ δὲ ἃς Ἀθηναῖοι Τροιζηνίοιςγυναῖκας καὶ τέκνα ἔδωκαν σώζειν, ἐκλιπεῖν σφισινἀρέσαν τὴν πόλιν μηδὲ στρατῷ πεζῷ τὸν Μῆδονἐπιόντα ὑπομεῖναι. λέγονται δὲ οὐ πασῶν τῶνγυναικῶν—οὐ γὰρ δὴ πολλαί τινες ἐκεῖναι—, ὁπόσαιδὲ ἀξιώματι προεῖχον, τούτων εἰκόνας ἀναθεῖναιμόνων.","Under a portico in the market-place are set up women; both they and their children are of stone. They are the women and children whom the Athenians gave to the Troezenians to be kept safe, when they had resolved to evacuate Athens and not to await the attack of the Persians by land. They are said to have dedicated likenesses, not of all the women – for, as a matter of fact, the statues are not many – but only of those who were of high rank."
Pausanias,Description of Greece,2,34,10,"ἐνταῦθα ἡ προτέρα πόλις τοῖς Ἑρμιονεῦσιν ἦν. ἔστιδέ σφισι καὶ νῦν ἔτι ἱερὰ αὐτόθι, Ποσειδῶνος μὲν ἐπὶτῆς ἀκτῆς τῇ ἀρχῇ, προελθοῦσι δὲ ἀπὸ θαλάσσης ἐς τὰμετέωρα ναὸς Ἀθηνᾶς, παρὰ δὲ αὐτῷ σταδίου θεμέλια: ἐν δὲ αὐτῷ τοὺς Τυνδάρεω παῖδας ἀγωνίσασθαιλέγουσιν. ἔστι δὲ καὶ ἕτερον οὐ μέγα τῆς Ἀθηνᾶς ἱερόν, ὁ δὲ ὄροφος κατερρύηκεν αὐτῷ. καὶ Ἡλίῳ ναὸς καὶἄλλος Χάρισιν, ὁ δὲ Σαράπιδι ᾠκοδόμηται καὶ Ἴσιδι: καὶ περίβολοι μεγάλων λίθων λογάδων εἰσίν, ἐντὸς δὲαὐτῶν ἱερὰ δρῶσιν ἀπόρρητα Δήμητρι.","Here the Hermionians had their former city. They still have sanctuaries here: one of Poseidon at the east end of the spit, and a temple of Athena further inland by the side of the latter are the foundations of a race-course, in which legend says the sons of Tyndareus contended. There is also another sanctuary of Athena, of no great size, the roof of which has fallen in. There is a temple to Helius (Sun), another to the Graces, and a third to Serapis and Isis. There are also circuits of large unhewn stones, within which they perform mystic ritual to Demeter."
Pausanias,Description of Greece,2,35,10,"παρὰ μὲν δὴ τοῦτόν ἐστιν ἄλλος ναὸς καὶ ἄγαλμαἌρεως, τοῦ δὲ τῆς Χθονίας ἐστὶν ἱεροῦ στοὰ κατὰ τὴνδεξιάν, Ἠχοῦς ὑπὸ τῶν ἐπιχωρίων καλουμένη: φθεγξαμένῳ δὲ ἀνδρὶ τὰ ὀλίγιστα ἐς τρὶς ἀντιβοῆσαιπέφυκεν. ὄπισθεν δὲ τοῦ ναοῦ τῆς Χθονίας χωρία ἐστὶνἃ καλοῦσιν Ἑρμιονεῖς τὸ μὲν Κλυμένου, τὸ δὲΠλούτωνος, τὸ τρίτον δὲ αὐτῶν λίμνην Ἀχερουσίαν. περιείργεται μὲν δὴ πάντα θριγκοῖς λίθων, ἐν δὲ τῷτοῦ Κλυμένου καὶ γῆς χάσμα: διὰ τούτου δὲ Ἡρακλῆςἀνῆγε τοῦ Ἅιδου τὸν κύνα κατὰ τὰ λεγόμενα ὑπὸἙρμιονέων.","Beside this temple is another; it is of Ares, and has an image of the god, while to the right of the sanctuary of Chthonia is a portico, called by the natives the Portico of Echo. It is such that if a man speaks it reverberates at least three times. Behind the temple of Chthonia are three places which the Hermionians call that of Clymenus, that of Pluto, and the Acherusian Lake. All are surrounded by fences of stones, while in the place of Clymenus there is also a chasm in the earth. Through this, according to the legend of the Hermionians, Heracles brought up the Hound of Hell."
Pausanias,Description of Greece,2,36,3,"ἀπὸ Μάσητος δὲ ὁδὸς ἐν δεξιᾷ ἐστιν ἐπὶ ἄκρανκαλουμένην Στρουθοῦντα. στάδιοι δὲ ἀπὸ τῆς ἄκραςταύτης κατὰ τῶν ὀρῶν τὰς κορυφὰς πεντήκοντά εἰσικαὶ διακόσιοι ἐς Φιλανόριόν τε καλούμενον καὶ ἐπὶΒολεούς: οἱ δὲ Βολεοὶ οὗτοι λίθων εἰσὶ σωροὶ λογάδων. χωρίον δὲ ἕτερον, ὃ Διδύμους ὀνομάζουσι, στάδιαεἴκοσιν αὐτόθεν ἀφέστηκεν: ἐνταῦθα ἔστι μὲν ἱερὸνἈπόλλωνος, ἔστι δὲ Ποσειδῶνος, ἐπὶ δὲ αὐτοῖςΔήμητρος, ἀγάλματα δὲ ὀρθὰ λίθου λευκοῦ.","From Mases there is a road on the right to a headland called Struthus (Sparrow Peak). From this headland by way of the summits of the mountains the distance to the place called Philanorium and to the Boleoi is two hundred and fifty stades. These Boleoi are heaps of unhewn stones. Another place, called Twins, is twenty stades distant from here. There is here a sanctuary of Apollo, a sanctuary of Poseidon, and in addition one of Demeter. The images are of white marble, and are upright."
Pausanias,Description of Greece,2,36,7,"ἀναστρέψας δὲ ἐς τὴν εὐθεῖαν τόν τε Ἐρασῖνονδιαβήσῃ καὶ ἐπὶ τὸν Χείμαρρον ποταμὸν ἀφίξῃ. πλησίον δὲ αὐτοῦ περίβολός ἐστι λίθων, καὶ τὸνΠλούτωνα ἁρπάσαντα ὡς λέγεται Κόρην τὴνΔήμητρος καταβῆναι ταύτῃ φασὶν ἐς τὴν ὑπόγεωννομιζομένην ἀρχήν. ἡ δὲ Λέρνα ἐστίν, ὡς καὶ τὰπρότερα ἔχει μοι τοῦ λόγου, πρὸς θαλάσσῃ, καὶτελετὴν Λερναίᾳ ἄγουσιν ἐνταῦθα Δήμητρι.","On returning to the straight road, you will cross the Erasinus and reach the river Cheimarrus (Winter-torrent). Near it is a circuit of stones, and they say that Pluto, after carrying off, according to the story, Core, the daughter of Demeter, descended here to his fabled kingdom underground. Lerna is, I have already stated, by the sea, and here they celebrate mysteries in honor of Lernaean Demeter."
Pausanias,Description of Greece,2,37,2,"ταῦτα μὲν λίθου πεποιημένα, ἑτέρωθι δ᾽ ἐν ναῷΔιόνυσος Σαώτης καθήμενον ξόανον καὶ Ἀφροδίτηςἄγαλμα ἐπὶ θαλάσσῃ λίθου: ἀναθεῖναι δὲ αὐτὸ τὰςθυγατέρας λέγουσι τὰς Δαναοῦ, Δαναὸν δὲ αὐτὸν τὸἱερὸν ἐπὶ Ποντίνῳ ποιῆσαι τῆς Ἀθηνᾶς. καταστήσασθαι δὲ τῶν Λερναίων τὴν τελετὴνΦιλάμμωνά φασι. τὰ μὲν οὖν λεγόμενα ἐπὶ τοῖςδρωμένοις δῆλά ἐστιν οὐκ ὄντα ἀρχαῖα:","Both are of stone, but in another temple is a seated wooden image of Dionysus Saotes (Savior), while by the sea is a stone image of Aphrodite. They say that the daughters of Danaus dedicated it, while Danaus himself made the sanctuary of Athena by the Pontinus. The mysteries of the Lernaeans were established, they say, by Philammon. Now the words which accompany the ritual are evidently of no antiquity"
Pausanias,Description of Greece,2,38,6,"ἀπὸ δὲ τῶν
πολυανδρίων ἰόντι Ἀνθήνη τέ ἐστιν, ἐς ἣν Αἰγινῆταί ποτε ᾤκησαν, καὶ ἑτέρα κώμη Νηρίς, τρίτη δὲ Εὔα μεγίστη τῶν κωμῶν: καὶ ἱερὸν τοῦ Πολεμοκράτους ἐστὶν ἐν ταύτῃ. ὁ δὲ Πολεμοκράτης ἐστὶ καὶ οὗτος Μαχάονος υἱός, ἀδελφὸς δὲ Ἀλεξάνορος, καὶ ἰᾶται τοὺς ταύτῃ καὶ τιμὰς παρὰ τῶν προσοίκων ἔχει.","Above the villages extends Mount Parnon, on which the Lacedaemonian border meets the borders of the Argives and Tegeatae. On the borders stand stone figures of Hermes, from which the name of the place is derived. A river called Tanaus, which is the only one descending from Mount Parnon, flows through the Argive territory and empties itself into the Gulf of Thyrea."
Pausanias,Description of Greece,3,21,4,"ἐπὶ θάλασσαν δὲ ἐς Γύθιον καταβαίνοντί ἐστι Λακεδαιμονίοις ἡ κώμη καλουμένη Κροκέαι καὶ

λιθοτομία: μία μὲν πέτρα συνεχὴς οὐ διήκουσα, λίθοι δὲ ὀρύσσονται σχῆμα τοῖς ποταμίοις ἐοικότες, ἄλλως μὲν δυσεργεῖς, ἢν δὲ ἐπεργασθῶσιν, ἐπικοσμήσαιεν ἂν καὶ θεῶν ἱερά, κολυμβήθραις δὲ καὶ ὕδασι συντελοῦσι μάλιστα ἐς κάλλος. θεῶν δὲ αὐτόθι πρὸ μὲν τῆς κώμης Διὸς Κροκεάτα λίθου πεποιημένον ἄγαλμα ἕστηκε, Διόσκουροι δὲ ἐπὶ τῇ λιθοτομίᾳ χαλκοῖ.","As you go down to the sea towards Gythium you come to a village called Croceae and a quarry. It is not a continuous stretch of rock, but the stones they dig out are shaped like river pebbles; they are hard to work, but when worked sanctuaries of the gods might be adorned with them, while they are especially adapted for beautifying swimming-baths and fountains. Here before the village stands an image of Zeus of Croceae in marble, and the Dioscuri in bronze are at the quarry."
Pausanias,Description of Greece,3,22,1,"Γυθίου δὲ τρεῖς μάλιστα ἀπέχει σταδίους ἀργὸς λίθος: Ὀρέστην λέγουσι καθεσθέντα ἐπ᾽ αὐτοῦ παύσασθαιτῆς μανίας: διὰ τοῦτο ὁ λίθος ὠνομάσθη ΖεὺςΚαππώτας κατὰ γλῶσσαν τὴν Δωρίδα. ἡ δὲ νῆσος ἡΚρανάη πρόκειται Γυθίου, καὶ Ὅμηρος Ἀλέξανδρονἁρπάσαντα Ἑλένην ἐνταῦθα ἔφη συγγενέσθαι οἱπρῶτον. κατὰ δὲ τὴν νῆσον ἱερόν ἐστιν Ἀφροδίτης ἐντῇ ἠπείρῳ Μιγωνίτιδος, καὶ ὁ τόπος οὗτος ἅπαςκαλεῖται Μιγώνιον.", Just about three stades from Gythium is an unwrought stone. Legend has it that when Orestes sat down upon it his madness left him. For this reason the stone was named in the Dorian tongue Zeus Cappotas.
Pausanias,Description of Greece,3,22,13,"καὶ Ἀπόλλωνος ναὸς ἐν τῇ Βοιατῶν ἀγορᾷ ἐστι καὶἑτέρωθι Ἀσκληπιοῦ καὶ Σαράπιδός τε καὶ Ἴσιδος. Ἤτιδος δ᾽ ἐρείπια ἀπέχει μὲν Βοιῶν οὐ πλέον ἢσταδίους ἑπτά: ἰόντι δὲ ἐς αὐτὰ ἄγαλμα Ἑρμοῦ λίθινονἕστηκεν ἐν ἀριστερᾷ, καὶ ἐν τοῖς ἐρειπίοις ἱερὸνἈσκληπιοῦ καὶ Ὑγείας ἐστὶν οὐκ ἀφανές."," In the market-place of Boeae is a temple of Apollo, and in another part of the town are temples of Asclepius, of Serapis, and of Isis. The ruins of Etis are not more than seven stades distant from Boeae. On the way to them there stands on the left a stone image of Hermes. Among the ruins is a not insignificant sanctuary of Asclepius and Health."
Pausanias,Description of Greece,3,23,10,"κατὰ δὲ τὴν ὁδὸν τὴν ἐκ Βοιῶν ἐς Ἐπίδαυρον τὴνΛιμηρὰν ἄγουσαν Ἀρτέμιδος ἱερόν ἐστιν ἐν τῇἘπιδαυρίων Λιμνάτιδος. ἡ πόλις δὲ ἀπέχουσα οὐ πολὺἀπὸ θαλάσσης ἐπὶ μετεώρῳ μὲν ᾤκισται, θέας δὲαὐτόθι ἄξια τὸ μὲν Ἀφροδίτης ἐστὶν ἱερόν, τὸ δὲἈσκληπιοῦ καὶ ἄγαλμα ὀρθὸν λίθου, καὶ Ἀθηνᾶς ἐν τῇἀκροπόλει ναός, πρὸ δὲ τοῦ λιμένος Διὸς ἐπίκλησινΣωτῆρος.","By the road leading from Boeae to Epidaurus Limera is a sanctuary of Artemis Limnatis (Of the Lake) in the country of the Epidaurians. The city lies on high ground, not far from the sea. Here the sanctuary of Artemis is worth seeing, also that of Asclepius with a standing statue of stone, a temple of Athena on the acropolis, and of Zeus with the title Saviour in front of the harbor."
Pausanias,Description of Greece,3,24,2,"προελθόντι δὲ ἀπὸ Ζάρακος παρὰ τὴν θάλασσανἑκατόν που στάδια καὶ ἐπιστρέψαντι αὐτόθεν ἐςμεσόγαιαν καὶ ἐπαναβάντι σταδίους ὡς δέκα, Κυφάντων καλουμένων ἐρείπιά ἐστιν, ἐν δὲ αὐτοῖςσπήλαιον ἱερὸν Ἀσκληπιοῦ, λίθου δὲ τὸ ἄγαλμα. ἔστιδὲ καὶ ὕδατος ψυχροῦ κρουνὸς ἐκβάλλων ἐκ πέτρας: Ἀταλάντην θηρεύουσαν ἐνταῦθά φασιν, ὡς ἠνιᾶτοὑπὸ δίψης, παῖσαι τῇ λόγχῃ τὴν πέτραν καὶ οὕτωῥυῆναι τὸ ὕδωρ.","The road from Zarax follows the coast for about a hundred stades, and there strikes inland. After an ascent of ten stades inland are the ruins of the so-called Cyphanta, among which is a cave sacred to Asclepius; the image is of stone. There is a fountain of cold water springing from the rock, where they say that Atalanta, distressed by thirst when hunting, struck the rock with her spear, so that the water gushed forth."
Pausanias,Description of Greece,3,25,9,"Ταινάρου δὲ τῆς ἄκρας πλοῦν ὅσον τεσσαράκοντασταδίων ἀφέστηκε Καινήπολις: ὄνομα δὲ ἦν πάλαι καὶταύτῃ Ταίναρον. ἐν αὐτῇ δὲ μέγαρον Δήμητρος καὶ ἐπὶθαλάσσῃ ναός ἐστιν Ἀφροδίτης καὶ ἄγαλμα ὀρθὸνλίθου. ἐντεῦθεν ἀποσχόντι τριάκοντα σταδίουςΘυρίδες ἄκρα Ταινάρου καὶ πόλεως ἐρείπια Ἱππόλαςἐστίν, ἐν δὲ αὐτοῖς Ἀθηνᾶς ἱερὸν Ἱππολαΐτιδος: ὀλίγονδὲ ἀπωτέρω Μέσσα πόλις καὶ λιμήν.","From the point of Taenarum Caenepolis is distant forty stades by sea. Its name also was formerly Taenarum. In it is a hall of Demeter, and a temple of Aphrodite on the shore, with a standing statue of stone. Thirty stades distant is Thyrides, a headland of Taenarum, with the ruins of a city Hippola; among them is a sanctuary of Athena Hippolaitis. A little further are the town and harbor of Messa."
Pausanias,Description of Greece,3,26,4,"Πέφνου δὲ στάδια εἴκοσιν ἀπέχει Λεῦκτρα. ἐφ᾽ ὅτῳ μὲνδή ἐστιν ὄνομα τῇ πόλει Λεῦκτρα, οὐκ οἶδα: εἰ δ᾽ ἄραἀπὸ Λευκίππου τοῦ Περιήρους, ὡς οἱ Μεσσήνιοί φασι, τούτου μοι δοκοῦσιν ἕνεκα οἱ ταύτῃ θεῶν μάλισταἈσκληπιὸν τιμᾶν, ἅτε Ἀρσινόης παῖδα εἶναι τῆςΛευκίππου νομίζοντες. λίθου δέ ἐστιν Ἀσκληπιοῦ τεἄγαλμα καὶ Ἰνοῦς ἑτέρωθι.","Twenty stades from Pephnus is Leuctra. I do not know why the city has this name. If indeed it is derived from Leucippus the son of Perieres, as the Messenians say, it is for this reason, I think, that the inhabitants honor Asclepius most of the gods, supposing him to be the son of Arsinoe the daughter of Leucippus. There is a stone statue of Asclepius, and of Ino in another place."
Pausanias,Description of Greece,4,27,5,"ὡς δὲ ἡ τελετή σφισιν ἀνεύρητο, ταύτην μέν, ὅσοι τοῦγένους τῶν ἱερέων ἦσαν, κατετίθεντο ἐς βίβλους: Ἐπαμινώνδας δέ, ὥς οἱ τὸ χωρίον, ἔνθα νῦν ἔχουσιν οἱΜεσσήνιοι τὴν πόλιν, μάλιστα ἐς οἰκισμὸν ἐφαίνετοἐπιτήδειον, ἐκέλευεν ἀνασκοπεῖσθαι τοῖς μάντεσιν, εἴοἱ βουλήσεται ταύτῃ καὶ τὰ τῶν θεῶν ἐπιχωρῆσαι. φαμένων δὲ καὶ τούτων εἶναι τὰ ἱερὰ αἴσια, οὕτωπαρεσκευάζετο ἐς τὸν οἰκισμόν, λίθους τε ἄγεσθαικελεύων καὶ ἄνδρας μεταπεμπόμενος, οἷς τέχνηστενωποὺς κατατέμνεσθαι καὶ οἰκίας καὶ ἱερὰοἰκοδομεῖσθαι καὶ τείχη περιβάλλεσθαι.","When the mysteries were recovered, all who were of the priestly family set them down in books. As Epaminondas considered the spot where the city of the Messenians now stands most convenient for the foundation, he ordered enquiry to be made by the seers if the favour of the gods would follow him here. When they announced that the offerings were auspicious, he began preparations for the foundation, ordering stone to be brought, and summoning men skilled in laying out streets and in building houses, temples, and ring-walls."
Pausanias,Description of Greece,4,31,5,"περὶ δὲ τὴν Μεσσήνην τεῖχος, κύκλος μὲν πᾶς λίθουπεποίηται, πύργοι δὲ καὶ ἐπάλξεις εἰσὶνἐνῳκοδομημένοι. τὰ μὲν οὖν Βαβυλωνίων ἢ τὰΜεμνόνεια τὰ ἐν Σούσοις τείχη τοῖς Περσικοῖς οὔτεεἶδον οὔτε ἄλλων περὶ αὐτῶν ἤκουσα αὐτοπτούντων: τὰ δὲ ἐν Ἀμβρόσσῳ τῇ Φωκικῇ ἔν τε Βυζαντίῳ καὶῬόδῳ—ταῦτα γὰρ δὴ τετείχισται τὰ χωρία ἄριστα—τούτων Μεσσηνίοις ἐστὶν ἐχυρώτερον.","Round Messene is a wall, the whole circuit of which is built of stone, with towers and battlements upon it. I have not seen the walls at Babylon or the walls of Memnon at Susa in Persia, nor have I heard the account of any eye-witness; but the walls at Ambrossos in Phocis, at Byzantium and at Rhodes, all of them the most strongly fortified places, are not so strong as the Messenian wall."
Pausanias,Description of Greece,4,31,9,"πεποίηται δὲ καὶ Εἰλειθυίας Μεσσηνίοις ναὸς καὶἄγαλμα λίθου, πλησίον δὲ Κουρήτων μέγαρον, ἔνθαζῷα τὰ πάντα ὁμοίως καθαγίζουσιν: ἀρξάμενοι γὰρἀπὸ βοῶν τε καὶ αἰγῶν καταβαίνουσιν ἐς τοὺς ὄρνιθαςἀφιέντες ἐς τὴν φλόγα. καὶ Δήμητρος ἱερὸνΜεσσηνίοις ἐστὶν ἅγιον καὶ Διοσκούρων ἀγάλματαφέροντες τὰς Λευκίππου: καί μοι καὶ ταῦτα ἐν τοῖςπροτέροις ἐστὶν ἤδη δεδηλωμένα, ὡς οἱ Μεσσήνιοι τοὺςΤυνδάρεω παῖδας ἀμφισβητοῦσιν αὑτοῖς καὶ οὐΛακεδαιμονίοις προσήκειν.","The Messenians have a temple erected to Eileithyia with a stone statue, and near by a hall of the Curetes, where they make burnt offerings of every kind of living creature, thrusting into the flames not only cattle and goats, but finally birds as well. There is a holy shrine of Demeter at Messene and statues of the Dioscuri, carrying the daughters of Leucippus. I have already explained in an earlier passage33 that the Messenians argue that the sons of Tyndareus belong to them rather than to the Lacedaemonians."
Pausanias,Description of Greece,4,31,10,"πλεῖστα δέ σφισι καὶ θέας μάλιστα ἀγάλματα ἄξιατοῦ Ἀσκληπιοῦ παρέχεται τὸ ἱερόν: χωρὶς μὲν γὰρ τοῦθεοῦ καὶ τῶν παίδων ἐστὶν ἀγάλματα, χωρὶς δὲἈπόλλωνος καὶ Μουσῶν καὶ Ἡρακλέους: πόλις τε ἡΘηβαίων καὶ Ἐπαμινώνδας ὁ Κλεόμμιδος Τύχη τε καὶἌρτεμις Φωσφόρος, τὰ μὲν δὴ τοῦ λίθου Δαμοφῶναὐτοῖς εἰργάσατο—Μεσσήνιον δὲ ὅτι μὴ τοῦτον ἄλλονγε οὐδένα λόγου ποιήσαντα ἀξίως οἶδα ἀγάλματα—, ἡδὲ εἰκὼν τοῦ Ἐπαμινώνδου ἐκ σιδήρου τέ ἐστι καὶἔργον ἄλλου, οὐ τούτου.","The most numerous statues and the most worth seeing are to be found in the sanctuary of Asclepius. For besides statues of the god and his sons, and besides statues of Apollo, the Muses and Heracles, the city of Thebes is represented and Epaminondas the son of Cleommis, Fortune, and Artemis Bringer of Light. The stone statues are the work of Damophon (I know of no other Messenian sculptor of merit apart from him); the statue of Epaminondas is of iron and the work of some other artist."
Pausanias,Description of Greece,4,34,6,"θεῶν δέ ἐστιν ἐνταῦθα Ἀρτέμιδός τε καλουμένηςΠαιδοτρόφου καὶ Διονύσου καὶ Ἀσκληπιοῦ ναός: τῷμὲν δὴ Ἀσκληπιῷ καὶ Διονύσῳ λίθου, Διὸς δὲ Σωτῆροςχαλκοῦν ἄγαλμα ἐπὶ τῆς ἀγορᾶς πεποίηται. χαλκοῦνδὲ καὶ ἐν ἀκροπόλει τῆς Ἀθηνᾶς τὸ ἄγαλμά ἐστιν ἐνὑπαίθρῳ, κορώνην ἐν τῇ χειρὶ ἔχουσα. εἶδον δὲ καὶ τοῦἘπιμηλίδου μνῆμα: ἐφ᾽ ὅτῳ δὲ τὸν λιμένα Ἀχαιῶνκαλοῦσιν, οὐκ οἶδα.","The gods who have temples here are Artemis, called the “Nurse of Children,” Dionysus and Asclepius. The statues of Asclepius and Dionysus are of stone, but there is a statue of Zeus the Saviour in the market-place made of bronze. The statue of Athena also on the acropolis is of bronze, and stands in the open air, holding a crow in her hand. I also saw the tomb of Epimelides. I do not know why they call the harbor “the harbor of the Achaeans.”"
Pausanias,Description of Greece,5,10,2,"ἐποιήθη δὲ ὁ ναὸς καὶ τὸ ἄγαλμα τῷ Διὶ ἀπὸ λαφύρων, ἡνίκα Πίσαν οἱ Ἠλεῖοι καὶ ὅσον τῶν περιοίκων ἄλλο συναπέστη Πισαίοις πολέμῳ καθεῖλον. Φειδίαν δὲ τὸν ἐργασάμενον τὸ ἄγαλμα εἶναι καὶ ἐπίγραμμά ἐστιν ἐς μαρτυρίαν ὑπὸ τοῦ Διὸς γεγραμμένον τοῖς ποσί:“Φειδίας Χαρμίδου υἱὸς Ἀθηναῖός μ᾽ ἐποίησε.
”τοῦ ναοῦ δὲ Δώριος μέν ἐστιν ἡ ἐργασία, τὰ δὲ ἐκτὸς περίστυλός ἐστι:","The temple and the image were made for Zeus from spoils, when Pisa was crushed in war by the Eleans,20 and with Pisa such of the subject peoples as conspired together with her. The image itself was wrought by Pheidias, as is testified by an inscription written under the feet of Zeus:– Pheidias, son of Charmides, an Athenian, made me. The temple is in the Doric style, and the outside has columns all around it. It is built of native stone."
Pausanias,Description of Greece,5,10,3,"πεποίηται δὲ ἐπιχωρίου πώρου. ὕψος μὲν δὴ αὐτοῦ τὸ ἐς τὸν ἀετὸν ἀνῆκον, εἰσίν οἱ ὀκτὼ πόδες καὶ ἑξήκοντα, εὖρος δὲ πέντε καὶ ἐνενήκοντα, τὰ δὲ ἐς μῆκος τριάκοντά τε καὶ διακόσιοι: τέκτων δὲ ἐγένετο αὐτοῦ Λίβων ἐπιχώριος. κέραμος δὲ οὐ γῆς ὀπτῆς ἐστιν, ἀλλὰ κεράμου τρόπον λίθος ὁ Πεντελῆσιν εἰργασμένος: τὸ δὲ εὕρημα ἀνδρὸς Ναξίου λέγουσιν εἶναι Βύζου, οὗ φασιν ἐν Νάξῳ τὰ ἀγάλματα ἐφ᾽ ὧν ἐπίγραμμα εἶναι “Νάξιος Εὔεργός με γένει Λητοῦς πόρε, Βύζεω
παῖς, ὃς πρώτιστος τεῦξε λίθου κέραμον.
”ἡλικίαν δὲ ὁ Βύζης οὗτος κατὰ Ἀλυάττην ἦν τὸν Λυδὸν καὶ Ἀστυάγην τὸν Κυαξάρου βασιλεύοντα ἐν Μήδοις.","Its height up to the pediment is sixty-eight feet, its breadth is ninety-five, its length two hundred and thirty. The architect was Libon, a native. The tiles are not of baked earth, but of Pentelic marble cut into the shape of tiles. The invention is said to be that of Byzes of Naxos, who they say made the images in Naxos on which is the inscription:– To the offspring of Leto was I dedicated by Euergus, A Naxian, son of Byzes, who first made tiles of stone."
Pausanias,Description of Greece,5,11,10,"ὅσον δὲ τοῦ ἐδάφους ἐστὶν ἔμπροσθεν τοῦ

ἀγάλματος, τοῦτο οὐ λευκῷ, μέλανι δὲ κατεσκεύασται τῷ λίθῳ: περιθεῖ δὲ ἐν κύκλῳ τὸν μέλανα λίθου Παρίου κρηπίς, ἔρυμα εἶναι τῷ ἐλαίῳ τῷ ἐκχεομένῳ. ἔλαιον γὰρ τῷ ἀγάλματί ἐστιν ἐν Ὀλυμπίᾳ συμφέρον, καὶ ἔλαιόν ἐστι τὸ ἀπεῖργον μὴ γίνεσθαι τῷ ἐλέφαντι βλάβος διὰ τὸ ἑλῶδες τῆς Ἄλτεως. ἐν ἀκροπόλει δὲ τῇ Ἀθηναίων τὴν καλουμένην Παρθένον οὐκ ἔλαιον, ὕδωρ δὲ τὸ ἐς τὸν ἐλέφαντα ὠφελοῦν ἐστιν: ἅτε γὰρ αὐχμηρᾶς τῆς ἀκροπόλεως οὔσης διὰ τὸ ἄγαν ὑψηλόν, τὸ ἄγαλμα ἐλέφαντος πεποιημένον ὕδωρ καὶ δρόσον τὴν ἀπὸ τοῦ ὕδατος ποθεῖ."," All the floor in front of the image is paved, not with white, but with black tiles. In a circle round the black stone runs a raised rim of Parian marble, to keep in the olive oil that is poured out. For olive oil is beneficial to the image at Olympia, and it is olive oil that keeps the ivory from being harmed by the marshiness of the Altis. On the Athenian Acropolis the ivory of the image they call the Maiden is benefited, not by olive oil, but by water. For the Acropolis, owing to its great height, is over-dry, so that the image, being made of ivory, needs water or dampness."
