Author,Work,Book,Chapter,Line,Latin,English,Link
Vitruvius,De Architectura,2,9,16,"Itaque celeriter milites congesserunt. posteaquamflamma circa illam materiam virgascomprehendisset, ad caelum sublata effecitopinionem, uti videretur iam tota molesconcidisse. cum autem ea per se extincta esset etre quieta turris intacta apparuisset, admiransCaesar iussit extra telorum missionem eoscircumvallari. itaque timore coacti oppidani cumse dedidissent, quaesitum, unde essent ea ligna, quae ab igni non laederentur. tunc eidemonstraverunt eas arbores, quarum in his locismaximae sunt copiae. et ideo id castellumLarignum, item materies larigna est appellata. haec autem per Padum Ravennam deportatur, incolonia Fanestri, Pisauri, Anconae reliquisque, quae sunt in ea regione, municipiis praebetur. cuius materies si esset facultas adportationibus adurbem, maximae haberentur in aedificiisutilitates, et si non in omne, certe tabulae insubgrundiis circum insulas si essent ex eaconlocatae, ab traiectionis incendiorum aedificiapericulo liberarentur, quod eae neque flammamnec carbonem possunt recipere nec facere per se."," They were then asked where they obtained this sort of wood, which would not burn. ",
Vitruvius,De Architectura,2,9,16,"Itaque celeriter milites congesserunt. posteaquamflamma circa illam materiam virgascomprehendisset, ad caelum sublata effecitopinionem, uti videretur iam tota molesconcidisse. cum autem ea per se extincta esset etre quieta turris intacta apparuisset, admiransCaesar iussit extra telorum missionem eoscircumvallari. itaque timore coacti oppidani cumse dedidissent, quaesitum, unde essent ea ligna, quae ab igni non laederentur. tunc eidemonstraverunt eas arbores, quarum in his locismaximae sunt copiae. et ideo id castellumLarignum, item materies larigna est appellata. haec autem per Padum Ravennam deportatur, incolonia Fanestri, Pisauri, Anconae reliquisque, quae sunt in ea regione, municipiis praebetur. cuius materies si esset facultas adportationibus adurbem, maximae haberentur in aedificiisutilitates, et si non in omne, certe tabulae insubgrundiis circum insulas si essent ex eaconlocatae, ab traiectionis incendiorum aedificiapericulo liberarentur, quod eae neque flammamnec carbonem possunt recipere nec facere per se.","They shewed him the trees, which are in great abundance in those parts. Thus, as the fortress was called Larignum, so the wood, whereof the tower was built, is called larigna (larch). ",
Vitruvius,De Architectura,2,9,17,"Sunt autem eae arbores foliis similibus pini; materies earum prolixa, tractabilis ad intestinum opus non minus quam sappinea, habetque resinam liquidam mellis Attici colore, quae etiam medetur pthisicis.  De singulis generibus, quibus proprietatibus e natura rerum videantur esse comparatae quibusque procreantur rationibus, exposui. insequitur animadversio, quid ita quae in urbe supernas dicitur abies, deterior est, quae infernas, egregios in aedificiis ad diuturnitatem praestat usus, et de his rebus, quemadmodum videantur e locorum proprietatibus habere vitia aut virtutes, uti ea sint considerantibus apertiora, exponere.","The leaves of these trees are similar to those of the pine-tree; the fibres of them straight, and not harder to work in joinery than the pine-tree. The wood contains a liquid resin, of the colour of Attic honey, which is a good remedy in cases of phthisis.",
Vitruvius,De Architectura,2,10,2,"Quae autem ad solis cursum spectantibus locisprocreantur, non habentes interveniorumraritates siccitatibus exsuctae solidantur, quia solnon modo ex terra lambendo sed etiam exarboribus educit umores. itaque, quae sunt inapricis regionibus, spissis venarum crebritatibussolidatae raritatemque non habentes ex umore, cum in materiem perdolantur, reddunt magnasutilitates ad vetustatem. ideo infernates, quod exapricis locis adportantur, meliores sunt, quamquae ab opacis de supernatibus advehuntur.","The fir, which goes by the name of Infernas, brought from the warm open parts, is therefore preferable to the sort called Supernas, which comes from a closely and thickly wooded country.",
Vitruvius,De Architectura,3,3,5,"In araeostylis autem nec lapideis nec marmoreisepistyliis uti datur, sed inponendae de materiatrabes perpetuae. et ipsarum aedium species suntvaricae, barycephalae, humiles, latae, ornanturquesignis fictilibus aut aereis inauratis earum fastigiatuscanico more, uti est ad Circum MaximumCereris et Herculis Pompeiani, item Capitolii."," In the ARÆOSTYLOS the architraves are of wood, and not of stone or marble; the different species of temples of this sort are clumsy, heavy roofed, low and wide, and their pediments are usually ornamented with statues of clay or brass, gilt in the Tuscan fashion.",
Vitruvius,De Architectura,4,2,2,"Ita unaquaeque res et locum et genus et ordinemproprium tuetur. e quibus rebus et a materiaturafabrili in lapideis et marmoreis aedium sacrarumaedificationibus artifices dispositiones eorumscalpturis sunt imitati et eas inventionespersequendas putaverunt. ideo, quod antiqui fabriquodam in loco aedificantes, cum ita abinterioribus parietibus ad extremas partes tignaprominentia habuissent conlocata, inter tignastruxerunt supraque coronas et fastigia venustiorespecie fabrilibus operibus ornaverunt, tumproiecturas tignorum, quantum eminebant, adlineam et perpendiculum parietum praesecuerunt, quae species cum invenusta îs visa esset, tabellasita formatas, uti nunc fiunt triglyphi, contratignorum praecisiones in fronte fixerunt et eascera caerulea depinxerunt, ut praecisionestignorum tectae non offenderent visum: itadivisiones triglyphorum et metoparum tignorumdispositione et intertigniûm habere in doricisoperibus coeperunt.","Thus each piece has its proper place, origin, and purpose. Hence, following the arrangement of timber framing, workmen have imitated, both in stone and marble, the disposition of timbers in sacred edifices, thinking such a distribution ought to be attended to; because some antientº artificers, having laid the beams so that they ran over from the inner face of the walls, and projected beyond their external face, filled up the spaces between the beams, and ornamented the cornices and upper parts with wood-work elegantly wrought.",
Vitruvius,De Architectura,4,4,1,"Distribuitur autem longitudo aedis, uti latitudo sitlongitudinis dimidiae partis, ipsaque cella partequarta longior sit, quam est latitudo, cum pariete, qui paries valvarum habuerit conlocationem. reliquae tres partes pronai ad antas parietumprocurrant, quae antae columnarumcrassitudinem habere debent. et si aedes eritlatitudine maior quam pedes XX, duae columnaeinter duas antas interponantur, quae disiungantpteromatos et pronai spatium. item intercolumniatria, quae erunt inter antas et columnas, pluteismarmoreis sive ex intestino opere factisintercludantur, ita uti fores habeant, per quasitinera pronao fiant.","The three intercolumniations between the antæ and the columns may be enclosed with fence work, either of marble or of wood, so, however, that they have doors in them for access to the pronaos.",
Vitruvius,De Architectura,4,6,4,"Hyperthyra autem ad eundem modumcomponantur quemadmodum in doricis. procrepidinibus ancones, sive parotides vocantur, excalptae dextra ac sinistra praependeant ad imisupercilii libramentum, praeter folium. eaehabeant in fronte crassitudinem ex antepagmentitribus partibus, imo quarta parte graciliore quamsuperiora.  Fores ita compingantur, uti scapi cardinales sint ex latitudine luminis totius XII parte. inter duos scapos tympana ex XII partibus habeant ternas partes. ","The wooden doors are to be so put together, that the hinge styles (scarpi cardinales) may be one-twelfth of the height of the aperture. ",
Vitruvius,De Architectura,5,2,2,"Praeterea praecingendi sunt parietes mediicoronis ex intestino opere aut albario ad dimidiampartem altitudinis. quae si non erunt, vox ibidisputantium elata in altitudinem intellectui nonpoterit esse audientibus. cum autem coronispraecincti parietes erunt, vox ab imis morata, priusquam in aera elata dissipabitur, auribus eritintellecta.","The walls, moreover, at half their height, are to have cornices run round them of wood or plaster.",
Vitruvius,De Architectura,5,5,7,"Dicet aliquis forte multa theatra quotannis Romaefacta esse neque ullam rationem harum rerum inhis fuisse; sed errabit in eo, quod omnia publicalignea theatra tabulationes habent complures, quas necesse est sonare. hoc vero licetanimadvertere etiam ab citharoedis, qui, superioretono cum volunt canere, avertunt se ad scaenaevalvas et ita recipiunt ab earum auxilioconsonantiam vocis. cum autem ex solidis rebustheatra constituuntur, id est ex structuracaementorum, lapide, marmore, quae sonare nonpossunt, tunc echeis hae rationes suntexplicandae.","Some one may perchance urge, that many theatres are yearly built in Rome, without any regard to these matters. But let him not be herein mistaken, inasmuch as all public theatres which are constructed of wood, have many floors, which are necessarily conductors of sound.",
Vitruvius,De Architectura,5,6,7,"Nec tamen in omnibus theatris symmetriae adomnes rationes et effectus possunt respondere, sed oportet architectum animadvertere, quibusproportionibus necesse sit sequi symmetriam etquibus ad loci naturam aut magnitudinem operistemperari. sunt enim res, quas et in pusillo et inmagno theatro necesse est eadem magnitudinefieri propter usum, uti gradus. diazomata, pluteos, itinera, ascensus, pulpita, tribunalia et si qua aliaintercurrunt, ex quibus necessitas cogit discedereab symmetria, ne inpediatur usus, non minus siqua exiguitate copiarum, id est marmoris, materiae reliquarumque rerum, quae parantur inopere defuerint, paulum demere aut adicere, dumid ne nimium inprobe fiat sed cum sensu, non eritalienum. hoc autem erit, si architectus erit usuperitus, praeterea ingenio mobili sollertiaque nonfuerit viduatus.","So, also, if the materials are not provided in sufficient quantity, such as marble, wood, and the like, the diminution of or addition to the dimensions, so that it be not too much, and made with judgment, may be permitted: and this will be easily managed by an architect who is a man of experience, and who possesses ingenuity and talent.",
Vitruvius,De Architectura,5,9,8,"Praeterea in his operibus thensauri suntcivitatibus in necessariis rebus a maioribusconstituti. in conclusionibus enim reliqui omnesfaciliores sunt apparatus quam lignorum. sal enimfacile ante inportatur, frumenta publiceprivatimque expeditius congeruntur, et si defit, holeribus, carne seu leguminibus defenditur, aquae fossuris puteorum et de caelo repentinistempestatibus ex tegulis excipiuntur. delignatione, quae maxime necessaria est ad cibumcoquendum, difficilis et molesta est apparatio, quod et tarde comportatur et plus consumitur.","For in case of the city being under blockade, all things are more easily provided than wood. ",
Vitruvius,De Architectura,5,9,8,"Praeterea in his operibus thensauri suntcivitatibus in necessariis rebus a maioribusconstituti. in conclusionibus enim reliqui omnesfaciliores sunt apparatus quam lignorum. sal enimfacile ante inportatur, frumenta publiceprivatimque expeditius congeruntur, et si defit, holeribus, carne seu leguminibus defenditur, aquae fossuris puteorum et de caelo repentinistempestatibus ex tegulis excipiuntur. delignatione, quae maxime necessaria est ad cibumcoquendum, difficilis et molesta est apparatio, quod et tarde comportatur et plus consumitur.","Water is obtained either by digging new wells, or by collecting it from the roofs of buildings; but wood, which is absolutely necessary for cooking the food, is provided with difficulty and trouble; and that which is slowly procured is quickly consumed.",
Vitruvius,De Architectura,6,3,2,"Displuviata autem sunt, in quibus deliquiae arcamsustinentes stillicidia reiciunt. haec hibernaculismaxime praestant utilitates, quod compluviaeorum erecta non obstant luminibus tricliniorum.sed ea habent in refectionibus molestiammagnam, quod circa parietes stillicidia defluentia, cum tument fistulae, quae non celeriter recipiuntex canalibus aquam defluentem itaqueredundantes restagnant, et intestinum et parietesin eis generibus aedificiorum corrumpunt. testudinata vero ibi fiunt, ubi non sunt impetusmagni et in contignationibus supra spatiosaeredduntur habitationes.","But they are constantly in want of repair; for the pipes which receive the water from the eaves being against the wall, and not capable of taking, at once, the water which should be carried off, it overflows from the check it meets, and injures the wood-work and wall in this sort of buildings.",
Vitruvius,De Architectura,6,3,9,"Inter corinthios autem et aegyptios hoc eritdiscrimen. corinthii simplices habent columnasaut in podio positas aut in imo; supraque habentepistylia et coronas aut ex intestino opere autalbario, praeterea supra coronas curva lacunariaad circinum delumbata. in aegyptiis autem supracolumnas epistylia et ab epistyliis ad parietes, quisunt circa, inponenda est contignatio, supracoaxationem pavimentum, subdiu ut sitcircumitus. deinde supra epistylium adperpendiculum inferiorum columnaruminponendae sunt minores quarta parte columnae. supra earum epistylia et ornamenta lacunariisornantur, et inter columnas superiores fenestraeconlocantur; ita basilicarum ea similitudo , noncorinthiorum tricliniorum videtur esse.","There is this difference between the Corinthian and Egyptian oecus. The former has a single order of columns, and over it architraves and cornices, either of wood or plaster, and a semicircular ceiling above the cornice.",
Vitruvius,De Architectura,7,1,3,"Tunc insuper statuminetur ne minore saxo, quamqui possit manum implere. statuminationibusinductis, rudus si novum erit, ad tres partes unacalcis misceatur, si redivivum fuerit, quinque adduo mixtionis habeant responsum. deinde rudusinducatur et vectibus ligneis, decuriis inductis, crebriter pistatione solidetur, et id non minuspinsum absolutum crassitudine sit dodrantis. insuper ex testa nucleus inducatur mixtionemhabens ad tres partes unam calcis, ne minorecrassitudine pavimentum digitorum senûm. supranucleum ad regulam et libellam exacta pavimentastruantur sive sectilia seu tesseris.","On this is placed a layer of stones, each of which is not to be less than will fill a man's hand. These being spread, the pavement is laid thereon. If the rubbish be new, let three parts of it be mixed with one of lime; but if from old materials, the proportion is five parts to two of lime. It is then laid on, and brought to a solid consistence with wooden beaters and the repeated blows of a number of men, till its thickness is about three quarters of a foot.",
Vitruvius,De Architectura,7,3,1,"Cum ergo camerarum postulabitur ratio, sic eritfaciundum. asseres directi disponantur inter se neplus spatium habentes pedes binos, et hi maximecupressei, quod abiegnei ab carie et ab vetustateceleriter vitiantur. hique asseres, cum ad formamcircinationis fuerint distributi, catenis dispositisad contignationes, sive tecta erunt, crebriter clavisferreis fixi religentur. eaeque catenae ex eamateria comparentur, cui nec caries nec vetustasnec umor possit nocere, id est e buxo, iunipero, olea, robore, cupresso ceterisque similibus praeterquercum, cum ea se torquendo rimas faciat quibusinest operibus.","The ties should be of wood not liable to injury from rot, nor age nor damp, such as box, juniper, olive, heart of oak, cypress, and the like, common oak always excepted, which, from its liability to warp, causes cracks in the work whereon it is employed.",
Vitruvius,De Architectura,7,3,2,"Asseribus dispositis tum tomice ex spartohispanico harundines graecae tunsae ad eos, utiforma postulat, religentur. item supra camerammateries ex calce et harena mixta subindeinducatur, ut, si quae stillae ex contignationibusaut tectis ceciderint, sustineantur. sin autemharundinis graecae copia non erit, de paludibustenues colligantur et mataxae tomice ad iustamlongitudinem una crassitudine alligationibustemperentur, dum ne plus inter duos nodosalligationibus binos pedes distent, et hae adasseres, uti supra scriptum est, tomice religenturcultellique lignei in eas configantur. Cetera omnia, uti supra scriptum est, expediantur.","These are bound with cord to the ribs, as above directed, and made fast with wooden pins. ",
Vitruvius,De Architectura,7,3,10,"Graecorum vero tectores non solum his rationibusutendo faciunt opera firma, sed etiam mortarioconlocato, calce et harena ibi confusa, decuriahominum inducta ligneis vectibus pisantmateriam, et ita ad certamen subacta tuncutuntur. itaque veteribus parietibus nonnullicrustas excidentes pro abacis utuntur, ipsaquetectoria abacorum et speculorum divisionibuscirca se prominentes habent expressiones.","The plasterers of the Greeks thus not only make their work hard, by adhering to the above directions, but, when the plaster is mixed, cause it to be beaten with wooden staves by a great number of men, and use it after this preparation.",
Vitruvius,De Architectura,8,6,14,"Sin autem loca dura erunt aut nimium venaepenitus fuerint, tunc signinis operibus ex tectis autsuperioribus locis excipiendae sunt copiae. insigninis autem operibus haec sunt facienda. utiharena primum purissima asperrimaque paretur, caementum de silice frangatur ne gravius quamlibrarium, calx quam vehementissima mortariomixta, ita ut quinque partes harenae ad duasrespondeant. eorum fossa ad libramentumaltitudinis, quod est futurum, calcetur vectibusligneis ferratis.","The cement is thus compounded; in the first place, the purest and roughest sand that can be had is to be procured; then work must be of broken flint whereon no single piece is to weigh more than •a pound, the lime must be very strong, and in making it into mortar, five parts of sand are to be added to two of lime, the flint work is combined with the mortar, and of it the walls in the excavation are brought up from the bottom, and shaped by wooden bars covered with iron.",
Vitruvius,De Architectura,9,8,3,"Canalem ligneum sub tigno fixit ibique trocleasconlocavit; per canalem lineam in angulumdeduxit ibique tubulos struxit; in eos pilamplumbeam per lineam demittendam curavit. itapondus cum decurrendo in angustias tubulorumpremeret caeli crebritatem, vehementi decursuper fauces frequentiam caeli compressionesolidatam extrudens in aerem patentem effusioneacuti sonitus expresserat claritatem.","Fixing a wooden tube under the beam, he attached pulleys to it upon which the cord passed and made an angle in descending into the wood which he had hollowed out: there he placed small tubes, within which a leaden ball attached to the cord was made to descend. ",
Vitruvius,De Architectura,10,6,4,"Erectio autem eius ad inclinationem sic eritconlocanda, uti, quemadmodum Pythagoricumtrigonum orthogonium describitur, sic id habeatresponsum, id est uti dividatur longitudo in partesV, earum trium extollatur caput cocleae; ita erit abperpendiculo ad imas naris spatium earumpartium IIII. qua ratione autem oporteat id esse, in extremo libro eius forma descripta est in ipsotempore.  Quae de materia fiunt organa ad hauriendam aquam, quibus rationibus perficiantur quibusque rebus motus recipientia praestent versationibus infinitas utilitates, ut essent notiora, quam apertissime potui, perscripta sunt in illo tempore.","I have now described, as accurately as possible, the engines which are made of wood, for raising water, the manner of constructing them, and the powers that are applied to put them in motion, together with the great advantages to be derived from the use of them.",
Vitruvius,De Architectura,10,8,1,"De hydraulis autem, quas habeant ratiocinationes, quam brevissime proximeque attingere potero etscriptura consequi, non praetermittam. de materiacompacta basi, ara in ea ex aere fabricataconlocatur. supra basim eriguntur regulae dextraac sinistra scalari forma compactae, quibusincluduntur aerei modioli, fundulis ambulatilibusex torno subtiliter subactis habentibus fixos inmedio ferreos ancones et verticulis cum vectibusconiunctos, pellibusque lanatis involutis. item insumma planitia foramina circiter digitorumternûm. quibus foraminibus proxime in verticulisconlocati aerei delphini pendentia habent cateniscymbala ex ore infra foramina modiolorum calata.","A base of framed wood-work is prepared, on which is placed a brazen box. ",
Vitruvius,De Architectura,10,14,3,"Ipsi autem laterariis circa fixis contineanturteganturque tabulis maxime palmeis, si non, excetera materia, quae maxime habere potestvirtutem, praeter pinum aut alnum; haec enimsunt fragilia et faciliter recipiunt ignem. circumtabulata conlocentur crates ex tenuibus virgiscreberrime textae maximeque recentibus. percrudis coriis duplicibus consutis, fartis alga autpaleis in aceto maceratis, circa tegatur machinatota. ita ab his reicientur plagae ballistarum etimpetus incendiorum.","They also are kept together by side pieces, and are covered with planks of palm, in preference to other wood: if those are not to be procured, by other wood of a strong nature, pine and ash, however, excepted; for they are weak and easily ignited. ",
Vitruvius,De Architectura,10,15,2,"Non mihi etiam videtur esse alienum de testudine,quam Hegetor Byzantius fecit, quibus rationibussit facta, exponere. fuerat enim eius baseoslongitudo pedum LXIII, latitudo XLII. arrectaria, quae supra compactionem erant quattuorconlocata, ex binis tignis fuerant compacta, inaltitudinibus singula pedum XXXVI, crassitudinepalmopedali, latitudine sesquipedali. basis eiushabuerat rotas VIII, quibus agebatur. fuerat autemearum altitudo pedum VI S÷, crassitudo pedumiii, ita fabricata triplici materia: alternis se contrasubscudibus inter se coagmentatae lamnisqueferreis ex frigido ductis alligatae,","The base had eight wheels, on which it was moved; their height was six feet and three quarters, their thickness three feet, composed of three pieces of wood dove-tailed together, and tied with plates of cold wrought iron.",
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
